pitcher,pitcher_name,ball_angle,pitch_type,diff2,active_spin,vMove,hMove,Pitches,Whiff,Swing,Whiff_p,GB_p,FB_p,Velocity,RP_z,RP_x,VAA,release_angle_x,release_angle_z,Spin,bat_speed_diff,Zone_loc,EV,LA,Height
663362,"Waldron, Matt",29,FF,8.235677168,0.901096636,14.244129032258066,9.07974193548387,465,53,236,0.11397849462365592,0.35714285714285715,0.40476190476190477,90.62430107526882,5.511096774193549,-1.4078709677419354,-4.758291700155398,-2.2254530358602627,-1.3889243834628306,2056.6831896551726,-0.5471554698774922,0.16559139784946236,89.78571428571429,19.19047619047619,74
663372,"Feltner, Ryan",42,FF,5.838543039,0.823267041,13.252774869109949,5.327748691099476,955,79,442,0.08272251308900523,0.44502617801047123,0.3089005235602094,94.58638743455498,5.53282722513089,-1.3172356020942408,-4.67719735842542,-1.989291505752632,-1.6999002237268133,2351.14465408805,-0.8539223513655032,0.2157068062827225,89.82063492063492,11.210526315789474,76
663423,"Thornton, Trent",35,FF,11.84804057,0.762988482,16.198392857142856,4.131964285714286,224,34,110,0.15178571428571427,0.2903225806451613,0.41935483870967744,95.54776785714286,5.386026785714286,-2.0294642857142855,-4.053827421689465,-2.520265256220898,-1.6467637118774598,2500.84375,-1.4082264706534693,0.25,87.73225806451613,23.161290322580644,72
663432,"Rainey, Tanner",38,FF,2.79173188,0.971880903,18.285585585585586,10.196036036036038,666,69,351,0.1036036036036036,0.2540983606557377,0.5573770491803278,94.0496996996997,6.13009009009009,-2.7044594594594593,-5.078751130100085,-3.724068096824841,-2.8367962393861488,2399.0615615615616,1.6244006819440964,0.19519519519519518,91.77213114754099,27.672131147540984,74
663436,"Martin, Davis",39,FF,9.591462862,0.845066292,16.033228346456692,6.014173228346456,254,21,104,0.08267716535433071,0.46153846153846156,0.3076923076923077,93.59370078740157,6.031062992125984,-1.8763385826771652,-4.894260465136474,-2.605425788904601,-2.2200247585593007,2384.047244094488,-1.3366959685435311,0.21653543307086615,82.42692307692307,12.923076923076923,74
663460,"Bubic, Kris",41,FF,10.25400317,0.850180737,17.82898550724638,3.577971014492754,207,33,95,0.15942028985507245,0.3684210526315789,0.3157894736842105,93.04685990338164,5.743961352657005,2.0243961352657003,-4.664210396400749,2.605018966594875,-2.254387925218796,2363.8067632850243,-0.7735196602659646,0.2028985507246377,83.78095238095239,16.904761904761905,75
663465,"Allard, Kolby",48,FF,5.107541449,0.921499105,16.67245714285714,6.111085714285714,175,12,74,0.06857142857142857,0.35714285714285715,0.39285714285714285,90.03371428571428,5.4321142857142855,1.7702857142857142,-4.670343377573674,2.3615599694426415,-1.6558053550693614,2040.3142857142857,1.8881645944440117,0.16,89.81428571428572,20,73
663474,"McKenzie, Triston",54,FF,1.60173281,0.978018191,19.723396778916545,1.597247437774524,683,30,292,0.043923865300146414,0.3283582089552239,0.4626865671641791,91.10161054172767,6.481610541727672,-1.641420204978038,-5.576574406789555,-1.9696625104244185,-3.2584497388389417,2228.667642752562,1.1630797211901784,0.15666178623718888,92.41791044776119,20.64179104477612,77
663485,"Sands, Cole",26,FF,1.638409517,0.909702706,13.839507692307691,11.446523076923077,325,54,173,0.16615384615384615,0.2549019607843137,0.6078431372549019,95.65784615384615,5.8041230769230765,-2.605169230769231,-4.855228235136975,-3.6574519495740665,-2.029093090833481,2296.4892307692307,-0.08997862288151898,0.25846153846153846,93.0392156862745,23.431372549019606,75
663531,"Allen, Logan",44,FF,9.913300477,0.985974377,16.246363636363636,8.202272727272726,88,5,38,0.056818181818181816,0.15384615384615385,0.23076923076923078,91.3340909090909,6.230568181818182,1.2995454545454546,-5.127824491516888,2.0158576672827593,-2.221574678558088,1974.9318181818182,-0.7691347869174935,0.26136363636363635,98.3923076923077,16.46153846153846,75
663542,"Hudson, Bryan",13,FF,12.98022294,0.725385108,12.249192546583851,7.111055900621118,483,45,250,0.09316770186335403,0.37037037037037035,0.35802469135802467,91.34368530020704,5.164472049689441,3.198178053830228,-4.766354067401342,4.26330718612471,-1.1594115761748376,2287.0434782608695,-0.2368038082356439,0.20082815734989648,86.98024691358025,17.28395061728395,80
663554,"Mize, Casey",43,FF,3.466325174,0.962947202,16.24011577424023,7.883357452966715,691,74,366,0.10709117221418235,0.39855072463768115,0.35507246376811596,95.51215629522432,5.764471780028944,-1.6116353111432706,-4.441381593249808,-2.419072595824756,-2.0186012136390463,2259.0448625180898,-0.8446243763077282,0.22431259044862517,92.51532846715328,13.891304347826088,75
663559,"Falter, Bailey",56,FF,1.349106199,0.973147422,17.6887786259542,2.707213740458015,1048,90,548,0.08587786259541985,0.3463203463203463,0.38961038961038963,91.85028625954199,5.784618320610687,1.1530057251908397,-4.643718687660557,1.6638639244572686,-2.0623198949863064,2030.9437869822484,-0.08474660974056869,0.22519083969465647,87.53869565217391,18.704347826086956,76
663567,"Lambert, Peter",54,FF,5.131500155,0.982205115,16.094436090225564,6.8442105263157895,399,22,189,0.05513784461152882,0.2727272727272727,0.38961038961038963,94.53659147869674,6.144035087719298,-1.6680701754385965,-5.2842993149906965,-2.3497408115145695,-2.7694341461953775,2235.8897243107767,0.14176967785861946,0.17293233082706766,89.10909090909091,21.31168831168831,74
663568,"Kolek, Stephen",35,FF,10.33299929,0.811941076,13.864,5.946285714285715,105,17,63,0.1619047619047619,0.5454545454545454,0.18181818181818182,95.82190476190476,5.532571428571429,-1.8807619047619046,-4.259987699045446,-2.7262468305125043,-1.4445877528746678,2256.9238095238097,-3.1888629913656903,0.29523809523809524,79.11818181818182,10.545454545454545,75
663574,"Santillan, Tony",28,FF,2.962371604,0.925391686,13.861973684210527,10.025526315789474,304,52,171,0.17105263157894737,0.25,0.475,97.18782894736842,5.449309210526316,-2.345328947368421,-4.265344134050354,-3.365560904406712,-1.6097694807265555,2361.657894736842,-0.19904005854136841,0.2532894736842105,87.3975,22.85,75
663623,"Irvin, Jake",29,FF,5.512938494,0.866475598,14.326938421509109,10.069696444058977,1153,137,583,0.11882046834345186,0.3386243386243386,0.43386243386243384,93.94180398959237,5.768915871639202,-2.157918473547268,-4.624714438470517,-3.2852612322687125,-1.7117635444226404,2376.6067708333335,-0.7474080347267767,0.2610581092801388,90.58306878306878,19.33862433862434,78
663687,"Harris, Hogan",49,FF,1.259670303,0.992909247,16.907349926793557,10.044860907759883,683,52,308,0.07613469985358712,0.34210526315789475,0.39473684210526316,92.85226939970717,5.94701317715959,2.3513469985358713,-5.003171173460584,3.581998473514298,-2.348955794061281,2256.0746705710103,-0.5179423307017433,0.23133235724743778,90.42631578947369,16.263157894736842,75
663704,"McArthur, James",32,FF,6.962404118,0.881855443,13.488888888888887,9.95111111111111,81,7,41,0.08641975308641975,0.4,0.4,94.70123456790124,5.801975308641976,-2.407654320987654,-4.590673571016732,-3.4631536787889794,-1.617251186307074,2403.814814814815,-0.6615041360270528,0.25925925925925924,87.84,15.8,79
663738,"Lynch IV, Daniel",39,FF,8.447611365,0.939451362,15.1008,8.394133333333333,225,14,105,0.06222222222222222,0.375,0.4107142857142857,92.95511111111111,6.066711111111111,1.0427111111111111,-5.315029339244432,1.7616447178881203,-2.422049179737036,2207.182222222222,0.47572387290716395,0.16444444444444445,93.20892857142857,16.339285714285715,78
663776,"Sandoval, Patrick",53,FF,2.185533887,0.937618747,16.152207792207793,6.795324675324675,231,16,100,0.06926406926406926,0.47058823529411764,0.35294117647058826,93.6891774891775,6.0977922077922075,0.9429004329004329,-5.065414889827846,1.6793144644317504,-2.408161711053732,2034.7835497835497,0.3179451310118182,0.20346320346320346,91.63529411764706,13.882352941176471,75
663855,"Hicks, Jordan",29,FF,5.1820537270000004,0.929028698,13.186415094339623,10.407169811320756,106,12,42,0.11320754716981132,0.2857142857142857,0.42857142857142855,95.45,5.848301886792453,-1.620754716981132,-4.420586669676422,-3.1129100937668794,-1.4429236145546225,2121.066037735849,-3.8396431843101517,0.2169811320754717,90.38571428571429,19,74
663878,"Pearson, Nate",40,FF,5.306716835,0.954419304,16.524517453798765,7.3527720739219715,487,51,255,0.10472279260780287,0.33663366336633666,0.39603960396039606,97.670636550308,5.49435318275154,-1.7496303901437371,-4.168191210664846,-2.364599170999517,-2.0061848756337533,2254.008333333333,0.713601187701803,0.2032854209445585,92.043,18.3,78
663903,"Singer, Brady",28,FF,4.641314043,0.797688568,13.38053412462908,5.887477744807121,337,23,118,0.06824925816023739,0.47619047619047616,0.21428571428571427,91.64747774480712,5.309376854599407,-1.3561127596439169,-4.2965066286762434,-2.006333630567468,-0.970764515653383,2361.459940652819,-1.1021862559868316,0.24925816023738873,90.83095238095238,12.523809523809524,77
663941,"Beck, Tristan",45,FF,2.559492376,0.962306953,16.481311475409836,8.101967213114754,122,11,55,0.09016393442622951,0.3157894736842105,0.5263157894736842,93.07622950819672,6.072704918032787,-2.940409836065574,-4.958064063158468,-3.6013029975761364,-2.3052810349886,2086.225,0.4837805480973382,0.21311475409836064,87.21052631578948,21.736842105263158,76
663947,"Holton, Tyler",43,FF,10.40061891,0.844067496,16.321176470588235,5.73764705882353,204,26,101,0.12745098039215685,0.4358974358974359,0.38461538461538464,92.05245098039215,5.975637254901961,1.469607843137255,-5.23077950052818,2.0707543424519885,-2.4455795287682482,2292.220588235294,-1.6244725394210222,0.14705882352941177,86.4,14.3,74
663969,"Phillips, Tyler",29,FF,17.25584518,0.640098948,9.54111111111111,3.0455555555555556,108,15,70,0.1388888888888889,0.42857142857142855,0.39285714285714285,92.65833333333333,5.965092592592592,-1.2019444444444445,-5.798342802560456,-2.2512007267227943,-1.912892311164133,2313.462962962963,1.982996553778836,0.18518518518518517,81.82857142857144,20.107142857142858,77
663978,"Paddack, Chris",46,FF,1.010380046,0.993187265,16.97674121405751,10.58108626198083,626,76,313,0.12140575079872204,0.3669724770642202,0.3211009174311927,93.27923322683706,6.260463258785943,-2.2858306709265177,-5.124466879278216,-3.4866652422127746,-2.5602125870655414,2213.5441412520063,-1.216379155425792,0.2763578274760383,91.98807339449542,17.31192660550459,77
663992,"Lovelady, Richard",19,FF,10.97430238,0.785980457,13.960384615384616,9.655384615384616,104,13,54,0.125,0.4,0.2,92.43365384615385,5.278846153846154,2.4239423076923075,-4.595215195593261,3.2453995977721535,-1.3954767098985708,2344.4615384615386,1.2622164986739355,0.15384615384615385,93.645,10.85,72
664076,"Cleavinger, Garrett",35,FF,9.22719494,0.887086266,16.588854961832062,7.742748091603054,262,29,119,0.11068702290076336,0.2,0.56,96.41183206106871,5.447099236641221,0.8875954198473283,-3.9797027866665275,1.2155298639791001,-1.682278201701844,2342.352,-1.0402475036595327,0.21374045801526717,85.568,28.6,73
664126,"Fairbanks, Pete",56,FF,5.921438208,0.92245356,18.253553719008263,2.6505785123966943,363,30,162,0.08264462809917356,0.4117647058823529,0.38235294117647056,97.33774104683195,6.875812672176308,-0.3981267217630854,-5.875953642481261,-0.5605638699773613,-3.9791648151387276,2340.8429752066118,1.626325411399124,0.15151515151515152,90.55147058823529,15.323529411764707,78
664299,"Javier, Cristian",38,FF,5.33776355,0.940771307,19.971964285714286,5.772857142857143,224,27,100,0.12053571428571429,0.12903225806451613,0.6129032258064516,91.65580357142858,5.784241071428571,-1.4128571428571428,-4.054456148410071,-2.0460706374730053,-1.766653777124994,2301.4553571428573,0.6533538293111114,0.26785714285714285,92.43548387096774,32,73
664350,"Sánchez, Sixto",34,FF,9.420969262,0.843956603,14.372108108108108,7.307675675675675,185,8,77,0.043243243243243246,0.48,0.32,93.836216216216215,5.982054054054054,-2.3823783783783785,-5.145433289141724,-3.2364867511845747,-2.172880199902976,2118.8972972972974,-0.6381750175988521,0.25405405405405407,95.096,9.56,72
664747,"Díaz, Alexis",10,FF,11.61171001,0.782777886,13.094628975265017,10.364310954063605,566,56,236,0.0989399293286219,0.28169014084507044,0.49295774647887325,93.92279151943463,4.543975265017668,-2.07434628975265,-3.408062588059625,-2.9165070061878753,-0.2676085300509148,2613.250883392226,-0.7124901740951042,0.254416961130742,87.6281690140845,24.732394366197184,74
664854,"Helsley, Ryan",60,FF,6.083397376,0.897086478,17.521702127659573,3.4082269503546097,423,41,223,0.09692671394799054,0.3888888888888889,0.3888888888888889,99.56264775413712,6.118108747044917,-0.3072340425531915,-4.696973260633869,-0.5517121280762086,-2.921352442774285,2550.981087470449,0.5452247949030155,0.2458628841607565,92.34,19.377777777777776,74
665152,"Kremer, Dean",41,FF,4.261031985,0.978090592,17.906169296987088,7.786226685796269,697,81,349,0.11621233859397417,0.27,0.56,93.37073170731708,6.023500717360115,-1.99025824964132,-4.6056102717443705,-2.6376558496811646,-2.2170121638787847,2274.288378766141,-0.22235843433660532,0.26398852223816355,90.932,23.99,74
665620,"García, Deivi",39,FF,0.405831976,0.965373598,17.25873417721519,10.004050632911394,158,26,75,0.16455696202531644,0.34615384615384615,0.38461538461538464,95.05253164556962,5.279303797468354,-1.9339873417721518,-3.967614844196604,-2.9134779843727174,-1.6366766408143134,2256.4367088607596,0.3504518046619871,0.17088607594936708,92.13076923076923,18.23076923076923,69
665622,"Medina, Luis",42,FF,9.543184549,0.821345675,15.164313725490196,6.688235294117647,306,18,147,0.058823529411764705,0.3508771929824561,0.3684210526315789,95.90980392156862,6.267843137254902,-2.2330392156862744,-5.173191714344929,-3.0398592554263333,-2.6128631568385154,2369.777777777778,0.1931210049452674,0.2222222222222222,89.91929824561403,18,73
665795,"Cabrera, Edward",42,FF,3.062737475,0.932475862,15.410273684210527,9.191242105263157,475,36,219,0.07578947368421053,0.3150684931506849,0.3835616438356164,96.296,6.134,-1.3090105263157894,-5.135955790934342,-2.076905274553615,-2.648262690010188,2247.164210526316,0.6943025693678242,0.16421052631578947,93.31232876712329,19.986301369863014,77
665871,"Assad, Javier",55,FF,8.405191684,0.906927203,16.530149253731345,5.635820895522388,402,35,174,0.08706467661691543,0.32727272727272727,0.38181818181818183,91.49477611940299,5.992189054726368,-1.6034825870646767,-5.020544819673128,-2.055528908814074,-2.1789005150519127,2034.3781094527362,0.1177322904632694,0.21641791044776118,90.40181818181819,17.87272727272727,73
665896,"Marte, José",29,FF,2.391488549,0.900964267,13.491200000000001,9.7312,75,10,43,0.13333333333333333,0.36363636363636365,0.45454545454545453,96.56,5.658666666666667,-1.7442666666666666,-4.9354155224796425,-2.5080790990577175,-2.150390443843024,2266.2533333333336,1.5115854574101355,0.2,94.99090909090908,19.636363636363637,75
666129,"Garrett, Braxton",42,FF,12.06707893,0.818006538,14.972530120481927,6.508915662650603,83,7,32,0.08433734939759036,0.3333333333333333,0.3333333333333333,90.69518072289156,5.827951807228915,2.6249397590361445,-5.012518288302783,3.7103742182575785,-1.7766771788891476,2238.2168674698796,-0.22092088039909044,0.1927710843373494,90.04166666666667,22.416666666666668,74
666142,"Ragans, Cole",45,FF,1.592232497,0.993103025,17.306983883346124,12.607551803530315,1303,153,661,0.11742133537989255,0.3476190476190476,0.4095238095238095,95.39946277820414,6.422509593246355,0.9929316960859554,-5.19583563513756,2.1366189609040833,-2.9379558508164223,2552.99539524175,0.529558770778185,0.20721412125863392,90.47863636363637,19.194570135746606,76
666157,"Lodolo, Nick",19,FF,0.316851083,0.987958853,9.835805243445694,17.300224719101124,801,80,348,0.09987515605493133,0.36666666666666664,0.35,94.14132334581772,5.545555555555556,3.5455430711610485,-5.145908512491131,5.342542719431457,-1.4068037709450552,2346.5043695380773,0.8036649841505652,0.2009987515605493,88.68,17.483333333333334,78
666159,"Manning, Matt",46,FF,6.378352784,0.936927235,17.567772511848343,3.4106161137440756,211,23,108,0.10900473933649289,0.2564102564102564,0.48717948717948717,93.84549763033175,5.5173933649289095,-1.620473933649289,-4.652355952577866,-2.0914264873368933,-2.2653144802291987,2228.829383886256,-0.3250040214726487,0.14218009478672985,90.48974358974358,21.666666666666668,78
666171,"Zeferjahn, Ryan",38,FF,4.839366606,0.92242077200000006,15.24972972972973,6.45081081081081,74,13,35,0.17567567567567569,0.4666666666666667,0.4,97.30540540540541,5.795945945945946,-2.087702702702703,-4.519527571483216,-2.5164571946510104,-2.1089973165125224,2104.5405405405404,-0.5515072812406078,0.20270270270270271,88.18,14.133333333333333,77
666200,"Luzardo, Jesús",39,FF,3.313987141,0.976650174,15.254051522248243,13.059765807962528,427,22,198,0.05152224824355972,0.29069767441860467,0.46511627906976744,95.1847775175644,6.030515222482435,2.2705152224824356,-5.166944050086432,3.693287756457688,-2.4887169681157206,2207.8196721311474,0.18502566216123015,0.19672131147540983,90.97441860465116,22.651162790697676,72
666201,"Manoah, Alek",39,FF,8.711407081,0.817304848,16.22091743119266,4.942018348623853,109,15,44,0.13761467889908258,0.35294117647058826,0.4117647058823529,93.33761467889909,5.947981651376147,-2.3257798165137613,-4.8963236982207174,-2.6681308248590088,-2.2330907839935943,2396.7247706422017,-1.5825105464669655,0.14678899082568808,89.24117647058823,19.58823529411765,78
666204,"Jiménez, Dany",61,FF,1.095288641,0.929835585,17.453254437869823,6.4871005917159765,169,7,57,0.04142011834319527,0.4166666666666667,0.4166666666666667,92.4733727810651,6.377455621301775,-0.4171597633136095,-5.316768307407558,-0.9695166033002051,-2.7545480085597354,2179.1242603550295,-0.7133708920640897,0.15384615384615385,90.5,11.956521739130435,73
666205,"Muller, Kyle",53,FF,10.56832427,0.760410217,15.853333333333333,1.5792248062015504,387,46,215,0.11886304909560723,0.39759036144578314,0.3373493975903614,92.59689922480621,6.59328165374677,1.4078552971576228,-5.869049938882987,1.5165331958516444,-3.0389802790793112,2370.6554404145077,0.8942274206432791,0.24806201550387597,90.99156626506024,15.228915662650602,79
666214,"Wentz, Joey",50,FF,2.223718604,0.949193111,17.370469798657716,7.905503355704698,447,38,217,0.08501118568232663,0.3170731707317073,0.43902439024390244,93.66778523489933,6.482706935123042,0.9497762863534676,-5.492553527501291,1.8016270607195164,-3.0508280324039037,2236.316143497758,0.6899324674372419,0.20134228187919462,91.07073170731707,21.853658536585368,77
666277,"Soriano, George",21,FF,9.129669158,0.809955863,11.23372197309417,8.95103139013453,223,18,92,0.08071748878923767,0.2857142857142857,0.4857142857142857,94.1,5.123452914798206,-1.6815246636771302,-4.41990774851543,-2.62719236265649,-0.963901369031197,2123.520179372197,-0.11558353773021415,0.2242152466367713,87.53714285714285,21.542857142857144,74
666720,"Rodríguez, Yerry",28,FF,5.209136901,0.946072044,13.598740157480316,11.417007874015749,254,21,113,0.08267716535433071,0.4444444444444444,0.2777777777777778,96.30511811023622,5.732283464566929,-1.901496062992126,-4.8043813485997635,-2.756713559160831,-1.9994280440497265,2436.8070866141734,-0.5151744230574715,0.1968503937007874,89.91428571428571,6.742857142857143,74
666745,"Brito, Jhony",55,FF,0.318053757,0.949396347,13.743272727272727,11.144,165,11,72,0.06666666666666667,0.36363636363636365,0.5151515151515151,96.3460606060606,6.192484848484849,-1.249939393939394,-4.975411753136954,-2.5155910503044545,-2.2045751986195667,2139.4060606060607,0.4852326860567865,0.20606060606060606,91.77272727272727,20.484848484848484,74
666818,"Frías, Luis",49,FF,8.442712133,0.914403521,16.543384615384614,4.5120000000000005,65,7,25,0.1076923076923077,0.2857142857142857,0,95.82461538461538,6.494,-1.2244615384615385,-5.146483551648917,-1.6922707682533393,-2.8372194313021963,2225.076923076923,-0.0277010870138108,0.2153846153846154,89.58571428571429,10.285714285714286,75
666974,"Cano, Yennier",18,FF,7.854226355,0.897547814,8.238113207547169,14.740754716981131,106,15,48,0.14150943396226415,0.4,0.4,96.55471698113207,5.410377358490566,-2.210754716981132,-4.695349552516268,-3.8909923133458615,-0.9474757308163082,2282.6509433962265,-0.315937872605097,0.3018867924528302,96.56,26.5,76
667725,"Tyler, Kyle",61,FF,36.97917617,0.732115313,11.76,7.257831325301205,83,7,44,0.08433734939759036,0.7777777777777778,0.1111111111111111,90.61325301204819,5.910722891566265,-2.0987951807228917,-5.657145906045477,-1.9292729820827696,-1.9175316148699948,2110.5662650602408,-3.83041941038505,0.08433734939759036,79.36111111111111,-1.3888888888888888,72
667755,"Soriano, José",36,FF,7.803086177,0.894773887,12.374645669291338,11.298897637795275,254,12,116,0.047244094488188976,0.35135135135135137,0.40540540540540543,98.82952755905512,5.95748031496063,-1.5798818897637794,-5.233234688906418,-2.5837182379454284,-2.4545651729195606,2179.8818897637793,0.6822903189990377,0.13779527559055119,94.21081081081081,18.81081081081081,75
668338,"Miller, Tyson",17,FF,21.85552417,0.631053137,10.232036199095024,2.011764705882353,442,62,220,0.14027149321266968,0.32786885245901637,0.39344262295081966,89.58778280542987,4.680633484162896,-3.7310180995475113,-4.137130840019111,-4.363423302272704,0.04616308381541755,2168.679069767442,-0.46708872842227234,0.2579185520361991,92.81147540983606,17.80327868852459,77
668390,"Winn, Cole",41,FF,3.874327542,0.935378174,17.044958677685948,7.205950413223141,121,11,63,0.09090909090909091,0.4230769230769231,0.4230769230769231,95.40330578512396,5.567768595041322,-1.6922314049586777,-4.131169370828866,-2.310050997950647,-1.8312899344181743,2399.909090909091,-0.4846697290739153,0.256198347107438,90.87307692307692,20.576923076923077,74
668674,"Erceg, Lucas",42,FF,5.389072853,0.977494461,15.052423208191126,10.06320819112628,293,39,137,0.13310580204778158,0.30434782608695654,0.41304347826086957,98.60989761092151,6.047372013651877,-2.0893515358361774,-4.655587719034562,-3.1533728485431842,-2.3422286432495065,2171.8122866894196,-1.6292063966255679,0.2525597269624573,92.47291666666666,17.104166666666668,74
668676,"Plesac, Zach",57,FF,1.529691553,0.994674688,18.383478260869566,6.875217391304348,92,3,46,0.03260869565217391,0.13043478260869565,0.7391304347826086,90.24673913043479,6.335978260869565,-0.058586956521739134,-5.4466288714531865,-0.6765150126578653,-2.756201741187942,2020.0978260869565,0.5630391779122146,0.2391304347826087,88.71739130434783,33.17391304347826,75
668678,"Gallen, Zac",41,FF,9.626746875,0.857108468,16.937881136950903,4.671834625322997,1161,60,450,0.05167958656330749,0.41397849462365593,0.3172043010752688,93.69345391903532,5.917123169681309,-2.7578208440999137,-5.006377276203774,-3.370805792550126,-2.4983965549656433,2291.1223083548666,-0.26202076317557554,0.1645133505598622,92.59032258064516,14.344086021505376,74
668868,"Thompson, Zack",55,FF,3.803529232,0.962975713,15.396842105263158,7.165263157894737,114,11,52,0.09649122807017543,0.5,0.3333333333333333,90.66929824561403,5.90780701754386,0.6595614035087719,-4.844309187492925,1.1992301779779886,-1.6922709283513866,1730.6140350877192,-0.46619865185448744,0.19298245614035087,94.70588235294117,15.823529411764707,74
668873,"Kilian, Caleb",51,FF,2.532091693,0.893258106,15.560526315789474,4.458947368421053,76,3,38,0.039473684210526314,0.5,0.25,93.6328947368421,6.122236842105263,-0.5738157894736842,-5.576813578387808,-1.3610109874671954,-2.8488701894434705,2132.5263157894738,1.5646236422510125,0.13157894736842105,88.99375,2,76
668881,"Greene, Hunter",32,FF,5.020015778,0.947630803,16.575254237288135,8.879745762711865,1416,192,773,0.13559322033898305,0.32211538461538464,0.4567307692307692,97.60819209039548,6.027203389830508,-2.039223163841808,-4.574436505523139,-2.895102380717067,-2.4229886145412416,2378.643361581921,-0.15365821123210413,0.23163841807909605,89.46826923076924,20.39423076923077,77
668909,"Williams, Gavin",35,FF,2.137509699,0.96880186,15.32590909090909,11.221193181818181,704,85,386,0.12073863636363637,0.36283185840707965,0.3893805309734513,96.62258522727272,5.853153409090909,-2.923082386363636,-4.486774751643001,-4.088959399690499,-2.024475166602158,2311.377840909091,-1.4253407560188436,0.296875,91.37563025210083,15.714285714285714,78
668941,"Romero, JoJo",32,FF,11.05283892,0.867314426,13.149890109890109,10.12087912087912,91,6,44,0.06593406593406594,0.375,0.375,95.06483516483516,5.566263736263736,1.523956043956044,-4.390968225577335,2.789228296272056,-1.3778141828435233,2257.4835164835163,-1.0588608941349744,0.26373626373626374,89.95,18.9375,71
668964,"Myers, Tobias",61,FF,3.07069127,0.996297888,19.131786542923436,4.984176334106729,862,87,453,0.10092807424593968,0.3058823529411765,0.3941176470588235,92.94431554524363,5.892563805104408,-0.9240023201856149,-4.627172466194768,-1.4051894103678768,-2.4173969589883884,2223.019721577726,0.09522452962496337,0.21925754060324826,90.88914285714286,20.4,73
668984,"Legumina, Casey",17,FF,0.468194167,0.965837901,12.649156626506025,13.529638554216866,83,2,38,0.024096385542168676,0.46153846153846156,0.23076923076923078,93.38433734939758,4.885542168674699,-2.1409638554216865,-3.996590777140463,-3.1665388292086925,-0.7113400044116239,2332,2.007511477319341,0.12048192771084337,94.4,10.692307692307692,74
669022,"Gore, MacKenzie",47,FF,8.260356593,0.929291584,17.588943874471937,5.9141098370549186,1657,201,890,0.12130356065178033,0.31203007518796994,0.37969924812030076,96.00090525045263,5.848304164152082,1.9413397706698854,-4.54126393010338,2.6320517394974,-2.4084697188458355,2308.598429951691,0.3245559810422179,0.22812311406155703,88.19172932330827,18.82330827067669,74
669060,"Wilson, Bryse",46,FF,9.297368741,0.896895861,15.352712550607286,5.261052631578947,247,30,131,0.1214574898785425,0.2978723404255319,0.425531914893617,93.55101214574898,5.923157894736842,-2.7093117408906884,-4.687883901172455,-3.152324257272505,-1.8902926380177327,2100.53305785124,-0.41123711217289777,0.23076923076923078,92.57234042553192,23.74468085106383,74
669062,"Miller, Erik",37,FF,8.720763016,0.939017657,16.10472266244057,8.519239302694135,631,81,278,0.12836767036450078,0.47692307692307695,0.38461538461538464,96.86244057052298,6.624104595879556,0.9141996830427892,-5.109341795301652,1.8068305947828736,-2.8061449274791737,2271.7224025974024,-1.2952063233793338,0.21394611727416799,92.67538461538462,15.092307692307692,77
669084,"Hall, DL",43,FF,9.602666556,0.838780675,14.286779661016949,6.533220338983051,354,20,161,0.05649717514124294,0.48484848484848486,0.3333333333333333,93.33700564971751,5.477824858757062,2.804717514124294,-4.786750059541199,3.7405544250272893,-1.778598623140478,2132.7881355932204,-1.7607808940972742,0.2457627118644068,85.11212121212121,14.090909090909092,74
669093,"Estrada, Jeremiah",64,FF,2.478081459,0.9806834,19.512169312169313,1.4543915343915343,567,105,322,0.18518518518518517,0.2894736842105263,0.4868421052631579,97.20899470899471,5.919294532627866,-0.4956084656084656,-4.169155452286563,-0.7182994064733298,-2.4819480648409558,2223.5943562610228,0.053416796918826726,0.21340388007054673,90.7109756097561,22.585365853658537,73
669111,"McMillon, John",41,FF,4.970685198,0.923489374,16.805142857142854,8.024571428571429,70,4,22,0.05714285714285714,0.3,0.3,95.25285714285714,5.6491428571428575,-1.2241428571428572,-4.012885612109556,-1.5399475564767846,-1.6702622679241725,2224.9285714285716,-1.3419433136722825,0.15714285714285714,90.17999999999999,9.3,75
669194,"Nelson, Ryne",48,FF,0.708900653,0.977764303,18.301476510067115,5.725190156599552,1341,137,704,0.10216256524981357,0.4182692307692308,0.30288461538461536,95.18956002982848,6.11703206562267,-1.4811856823266218,-4.81501995380603,-1.9835098464486012,-2.72298413408193,2216.454884414616,-0.7210812669252636,0.21700223713646533,93.18557692307692,13.913461538461538,75
669199,"Bachar, Lake",34,FF,2.593167268,0.889749462,17.71948051948052,9.606233766233766,77,10,39,0.12987012987012986,0.3125,0.5,94.21558441558442,5.6666233766233765,-1.151038961038961,-4.415754933928443,-1.7171346411667239,-2.0796909015861074,2717.7402597402597,-0.4775377099490941,0.22077922077922077,90.55,23.4375,74
669211,"Akin, Keegan",42,FF,4.152191599,0.947617078,18.341525179856117,9.933582733812951,695,99,352,0.14244604316546763,0.24545454545454545,0.5272727272727272,93.88762589928058,5.981827338129496,2.1193525179856114,-4.7278096352308845,3.092074891853608,-2.461099278734756,2418.697947214076,-0.6005457944126399,0.21007194244604316,88.3009009009009,25.126126126126128,72
