"","pitcher","pitch_type","pitcher_name","diff2","active_spin","axis","p_throws","ball_angle","vMove","vMove_trans","hMove","Pitches","Whiff","Swing","Whiff_p","GB_p","FB_p","Velocity","RP_z","RP_x","VAA","release_angle_x","release_angle_z","Spin","bat_speed_diff","Zone_loc","Extension","Zone_loc_sd","EV","LA","Height","Pitches_total"
"13",502043,"FF","Gibson, Kyle",9.87727481168245,0.859792717865626,26.6480686634158,"R",47.8931693989071,15.9783606557377,773.530294540862,4.46065573770492,366,7,107,0.0191256830601093,0.354838709677419,0.451612903225806,91.3948087431694,6.34781420765027,-2.01833333333333,-5.56085237197097,-2.72943015273641,-2.63135022563243,2232.28415300546,1.43119721641009,0.977185792349727,6.95573770491803,0.676552099596788,93.4672131147541,20,78,2764
"14",502179,"FF","Espino, Paolo",4.71527153788283,0.90821437475591,20.2148412753177,"R",52.1384615384615,18.1338461538462,1048.03509174356,4.59,52,1,21,0.0192307692307692,0.153846153846154,0.538461538461538,88.1942307692308,5.62153846153846,-0.928461538461538,-4.82124680085456,-1.17300503906477,-1.8068775860721,2197.57692307692,1.96119217520247,0.874230769230769,6.58846153846154,0.774443117200863,96.1384615384615,24.7692307692308,70,158
"15",502624,"FF","Anderson, Chase",0.813627394195621,0.921820388654865,28.3822172098828,"R",44.4847682119205,15.5602649006623,725.839781163187,7.50198675496689,151,16,72,0.105960264900662,0.181818181818182,0.454545454545455,93.6092715231788,5.81682119205298,-1.30655629139073,-4.46829898248429,-1.86177176350266,-1.72679455533556,2242.92052980132,-1.61106507628864,0.664900662251656,5.89602649006622,0.518331769622081,95.6272727272727,24.3636363636364,73,1016
"16",506433,"FF","Darvish, Yu",4.92339606072469,0.888205099874186,30.6019599484025,"R",39.8375,16.7437656903766,865.461057479544,7.33305439330544,239,19,126,0.0794979079497908,0.458333333333333,0.395833333333333,94.0313807531381,5.63602510460251,-1.91485355648536,-4.59770202670035,-2.83412640630562,-2.05194578279323,2318.75732217573,0.347810398546622,0.922175732217573,6.60585774058577,0.625826071292528,94.5980769230769,17.6538461538462,77,1261
"17",518489,"FF","Brasier, Ryan",8.84148153006451,0.919899587208015,33.9991087076746,"R",38.9533333333333,16.3363636363636,815.779787577851,7.02436363636364,110,18,68,0.163636363636364,0.5,0.25,94.48,5.76127272727273,-1.59045454545455,-4.54562665065592,-2.31894495030594,-2.02266730426067,2231.14545454545,-0.205332642615845,0.776636363636364,6.80818181818182,0.528642501203222,92.748275862069,15.0689655172414,72,374
"18",518585,"FF","Cruz, Fernando",8.51588059871226,0.920744335644887,31.8732195755392,"R",44.0027027027027,16.9417297297297,890.222564281667,6.76021621621622,370,22,155,0.0594594594594595,0.274193548387097,0.370967741935484,94.6481081081081,6.011,-1.14678378378378,-4.73311436019494,-1.87680096534777,-2.32640910179091,2280.85945945946,0.307744583494946,0.779783783783784,6.80783783783784,0.571953299168812,91.7822580645161,17.8548387096774,74,1138
"19",518617,"FF","Diekman, Jake",2.03344362750387,0.993470816076607,62.4828357689939,"L",20.3542234332425,11.0778125,321.136466371557,17.2709375,384,43,167,0.111979166666667,0.480769230769231,0.307692307692308,94.55703125,5.625703125,4.03322916666667,-5.29190600289811,5.56036297271609,-1.8065441532259,2272.85558583106,-0.839135608552849,0.996848958333333,6.47057220708447,0.649081872638534,85.5901960784314,8.94117647058824,76,627
"20",518876,"FF","Kelly, Merrill",10.2317278917378,0.806946977097391,42.2967654046882,"R",23.3669642857143,14.5366071428571,616.469122543001,8.25321428571429,224,19,98,0.0848214285714286,0.189189189189189,0.675675675675676,91.9209821428571,5.42495535714286,-1.85816964285714,-4.94261928606626,-2.41359381333565,-1.82235748090358,2387.11160714286,-0.986313078261305,1.06589285714286,6.06160714285714,0.605535087201525,93.7837837837838,27.5405405405405,74,1142
"21",518886,"FF","Kimbrel, Craig",5.42794973793436,0.915010865117027,39.2634463565593,"R",24.7181674565561,15.5249289099526,721.890104140514,9.59715639810427,633,86,298,0.135860979462875,0.234567901234568,0.493827160493827,93.8543443917851,4.74830963665087,-2.82699842022117,-3.5704934900201,-3.91038148182957,-0.809924855038521,2315.89731437599,0.297802554120918,0.765924170616114,6.83380726698262,0.55593359207532,92.2160493827161,25.6543209876543,72,963
"22",519043,"FF","Moore, Matt",5.27236505926841,0.980507957155017,37.6599785645823,"L",40.8791569086651,17.4469320843091,955.269186430279,10.1800468384075,427,45,214,0.105386416861827,0.238805970149254,0.582089552238806,92.7245901639344,6.33248243559719,1.03093676814988,-5.18205444906688,2.15579406185168,-2.61949500664444,2249.13583138173,0.700753165541559,0.774941451990632,6.11686182669789,0.561606668901549,88.8835820895522,28.7761194029851,75,854
"23",519151,"FF","Pressly, Ryan",12.9475690476922,0.717991167189766,13.9471909905628,"R",57.6761006289308,16.3567801857585,818.228799877868,0.318018575851393,323,25,140,0.0773993808049536,0.416666666666667,0.25,93.8040247678019,5.95761609907121,-0.393157894736842,-5.017220957367,-0.28355625785756,-2.44129882164942,2555.69936708861,0.51509242555037,0.973374613003096,6.33715170278638,0.712604403752818,94.2448979591837,10.7755102040816,74,969
"24",519242,"FF","Sale, Chris",5.86941134509144,0.966815047574614,65.1703291351405,"L",12.5995296331138,10.1716917293233,261.663806662643,14.8834962406015,1064,124,515,0.116541353383459,0.375,0.323529411764706,94.8421052631579,5.21414473684211,3.05324248120301,-4.45071477461793,4.37469392665297,-0.851103762533872,2239.66541353383,-0.539648534660116,0.691531954887218,6.55239887111947,0.501605140282466,91.7681481481481,12.8,78,2815
"25",519293,"FF","Smith, Will",5.21892016784752,0.901269847144269,30.098821056615,"L",46.8553846153846,17.0701538461538,906.504250074983,7.24615384615385,195,10,98,0.0512820512820513,0.307692307692308,0.346153846153846,91.1958974358974,6.55384615384615,1.2614358974359,-5.62531299982636,1.8960019282444,-2.85512591412494,2215.26288659794,-0.375771449064886,0.782820512820513,6.09025641025641,0.576362342708577,87.1634615384615,15.6153846153846,77,673
"26",519326,"FF","Strickland, Hunter",12.2057112728483,0.802998199376475,42.1520070565693,"R",33.2769647696477,15.0094308943089,665.693231843012,8.08715447154472,369,33,172,0.0894308943089431,0.241379310344828,0.551724137931034,94.2460704607046,5.93509485094851,-2.95051490514905,-5.02005851765365,-3.71722645424754,-2.21144224323975,2316.42276422764,1.64756681060275,0.849891598915989,5.97506775067751,0.574597202167756,92.1568965517241,29.6896551724138,75,1157
"27",523260,"FF","Kelly, Joe",5.61347922903329,0.963080017681247,48.6866136306106,"R",27.2451851851852,13.1920588235294,488.371363031904,11.2032352941176,136,11,69,0.0808823529411765,0.409090909090909,0.318181818181818,98.0676470588235,5.20683823529412,-1.73411764705882,-4.19672834280013,-2.81433080687901,-1.50508084499097,2175.50735294118,-3.71394412885846,0.867867647058824,6.25882352941176,0.630586332783769,87.9590909090909,8.72727272727273,73,552
"28",527048,"FF","Pérez, Martín",3.89807290601186,0.97655205416382,42.9683401780743,"L",47.9034482758621,14.8396551724138,647.764498892634,10.8196551724138,116,2,47,0.0172413793103448,0.272727272727273,0.409090909090909,91.2974137931034,5.76465517241379,0.887758620689655,-4.89684613517271,2.11147190147022,-1.72604791909936,2060.81034482759,0.471950162051522,0.769655172413793,5.91120689655172,0.535306382867074,91.9727272727273,19.0909090909091,72,2204
"29",542585,"FF","Cisnero, José",6.30639203926514,0.905061098913446,44.9681218391735,"R",27.836,15.978,773.488391809462,11.634,100,18,57,0.18,0,0.666666666666667,95.191,5.4054,-1.5291,-4.45862656057918,-2.41832423142114,-1.91511235838749,2417.53,0.544607589007751,0.8764,6.199,0.587804543890384,90.2916666666667,33,75,313
"30",542881,"FF","Anderson, Tyler",5.51987167458948,0.980783921282446,18.2217807601378,"L",58.0946273830156,19.6993414211438,1278.45103024039,4.12824956672444,1154,100,547,0.0866551126516465,0.262910798122066,0.450704225352113,89.4484402079723,6.41705372616984,1.31206239168111,-5.25315861758959,1.70729206233624,-2.67285608983084,2196.07105719237,1.25020008640317,0.817001733102253,6.11195840554593,0.641533171439876,90.7572769953052,23.0892018779343,74,2914
